id,level,surface,reading_kana,meaning_ko,severity,queue,accepted_reason,issues,catalog_status,catalog_level,catalog_pron,catalog_entry,search_status,search_level,search_entry,jmdict_issue,jmdict_detail,example_source,example_contain_basis,example_jp,spelling_note,naver_means,source_url
w_edaaa51fc020be6e,N1,仕上げ,しあげ,"마무리, 완성",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,仕上げ,,,naver,surface,もうすぐ仕上げにかかる,,,https://ja.dict.naver.com/#/search?query=%E4%BB%95%E4%B8%8A%E3%81%92
w_d3853ae5a233cdbf,N1,幾つか,いくつか,"몇 개쯤, 조금",accepted,search-unmatched,현대 표기(々) 또는 관용·복합 학습 카드. 네이버 목록 표제어와 철자가 달라도 유지.,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,,,naver,surface,解明された点は幾つかありますが，その一つはクロモソム・トランスロケーションです,,,https://ja.dict.naver.com/#/search?query=%E5%B9%BE%E3%81%A4%E3%81%8B
w_7910d8061bbd6cd2,N1,鑑定,かんてい,감정(판정),accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,鑑定,,,naver,surface,故人の手跡を鑑定する.,,,https://ja.dict.naver.com/#/search?query=%E9%91%91%E5%AE%9A
w_d1b4e9d1855d96a8,N1,塊,かたまり,덩어리,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,塊,,,naver,surface,梱包された廃プラの塊がびっしりと敷地を埋め尽くしている,,,https://ja.dict.naver.com/#/search?query=%E5%A1%8A
w_114da5ca2ccf6d0b,N1,巡り,めぐり,순회,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,巡り·回り·廻り·周り,,,naver,surface,巡りに出る。,,,https://ja.dict.naver.com/#/search?query=%E5%B7%A1%E3%82%8A
w_57f97ee9e78b95de,N1,嘘つき,うそつき,거짓말쟁이,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,嘘つき·嘘吐き,,,naver,surface,ロ:どうしていつも私が嘘つき扱いされるのか分からない。,,,https://ja.dict.naver.com/#/search?query=%E5%98%98%E3%81%A4%E3%81%8D
w_c2204e71da059bfd,N1,干渉する,かんしょうする,간섭하다,accepted,suru-compound,동사 카드(어간+する). 네이버 목록은 명사 표제어만 둔다.,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=干渉 suffix=する,naver,surface,財力によって政治に干渉する.,,,https://ja.dict.naver.com/#/search?query=%E5%B9%B2%E6%B8%89%E3%81%99%E3%82%8B
w_cf8ca12b18f7c25c,N1,分裂,ぶんれつ,분열,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,分裂,,,self,surface,意見の対立で組織が分裂した。,,,https://ja.dict.naver.com/#/search?query=%E5%88%86%E8%A3%82
w_ea9f48642acb9689,N1,和解,わかい,화해,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,和解,,,naver,surface,紛争を和解させる.,,,https://ja.dict.naver.com/#/search?query=%E5%92%8C%E8%A7%A3
w_83f116b04611812d,N1,見込み,みこみ,"예상,전망",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,見込(み),,,naver,surface,３年ぶりにマイナス成長となる見込みだ,,,https://ja.dict.naver.com/#/search?query=%E8%A6%8B%E8%BE%BC%E3%81%BF
w_ae70c9f3987fc920,N1,ハードル,ハードル,"허들, 장애물",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,ハードル,,,self,surface,高いハードルを越える。,,,https://ja.dict.naver.com/#/search?query=%E3%83%8F%E3%83%BC%E3%83%89%E3%83%AB
w_ac73764019110133,N1,一環,いっかん,일환,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,一環,,,naver,surface,村興しの一環として色々なイベントを催す,,,https://ja.dict.naver.com/#/search?query=%E4%B8%80%E7%92%B0
w_2a768ef5dc0abdb7,N1,タンパク質,たんぱくしつ,단백질,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,タンパク質,,,self,surface,豆腐にはタンパク質が多く含まれている。,,,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%83%B3%E3%83%91%E3%82%AF%E8%B3%AA
w_4068afd4fe6ce634,N1,撤去,てっきょ,철거,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,撤去,,,naver,surface,大量の瓦礫を撤去する,,,https://ja.dict.naver.com/#/search?query=%E6%92%A4%E5%8E%BB
w_7057dbb83c84f383,N1,遠隔,えんかく,원격,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,遠隔,,,naver,surface,オペレーターが顧客の端末を遠隔で操作する,,,https://ja.dict.naver.com/#/search?query=%E9%81%A0%E9%9A%94
w_26e3bc9cd7829f31,N1,厳正,げんせい,엄정한,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,厳正,,,naver,surface,厳正な態度を持する,,,https://ja.dict.naver.com/#/search?query=%E5%8E%B3%E6%AD%A3
w_92a68475082567cc,N1,起用,きよう,기용,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,起用,,,naver,surface,その選手はオフェンシブハーフとして起用されたけど、これといった活躍を見せなかった,,,https://ja.dict.naver.com/#/search?query=%E8%B5%B7%E7%94%A8
w_53f5a11a43999634,N1,取り扱い,とりあつかい,"취급, 다룸",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,取(り)扱い·取扱,,,naver,surface,ロ：傷みやすい食べ物の取り扱いに格別の注意が必要です。,,,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%84
w_5f17979c49bed7c4,N1,クレーム,クレーム,"클레임, 불만",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,クレーム,,,naver,surface,クレームを付ける.,,,https://ja.dict.naver.com/#/search?query=%E3%82%AF%E3%83%AC%E3%83%BC%E3%83%A0
w_0d06dadc29388677,N1,債務,さいむ,채무,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,債務,,,naver,surface,債権と債務を相殺する.,,,https://ja.dict.naver.com/#/search?query=%E5%82%B5%E5%8B%99
w_ddfdbf73a036f947,N1,猛反対,もうはんたい,맹렬한반대,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,猛反対,,,naver,surface,猛反対に遭って撤回される,,,https://ja.dict.naver.com/#/search?query=%E7%8C%9B%E5%8F%8D%E5%AF%BE
w_fa227e48ff825a7e,N1,申し込み,もうしこみ,신청,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,申(し)込み·申込,,,naver,surface,求職の申し込みが殺到する.,,,https://ja.dict.naver.com/#/search?query=%E7%94%B3%E3%81%97%E8%BE%BC%E3%81%BF
w_e5d1719d8babc945,N1,駆使,くし,"구사,능숙하게사용함",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,駆使,,,naver,surface,大ヒットした映画ジュラシック・パークは，ハイテクを駆使してつくりあげられた恐竜が圧巻だ,,,https://ja.dict.naver.com/#/search?query=%E9%A7%86%E4%BD%BF
w_7db134f843d661c4,N1,駆使する,くしする,구사하다,accepted,suru-compound,동사 카드(어간+する). 네이버 목록은 명사 표제어만 둔다.,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=駆使 suffix=する,naver,surface,バックハンドのボレーなどテクニックを駆使する,,,https://ja.dict.naver.com/#/search?query=%E9%A7%86%E4%BD%BF%E3%81%99%E3%82%8B
w_92b609a19a2d5bb5,N1,ノウハウ,ノウハウ,노하우,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,ノウハウ,,,naver,surface,姉は自ら会得したテストをうまくと受けれるノウハウを私に教えてくれた。,,,https://ja.dict.naver.com/#/search?query=%E3%83%8E%E3%82%A6%E3%83%8F%E3%82%A6
w_d893936600008bb3,N1,ユニフォーム,ユニフォーム,유니폼,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,ユニフォーム,,,naver,surface,うちのチームの選手は白いユニフォームを、相手チームの選手は青いユニフォームを着て試合をした。,,,https://ja.dict.naver.com/#/search?query=%E3%83%A6%E3%83%8B%E3%83%95%E3%82%A9%E3%83%BC%E3%83%A0
w_364206e8ac9cd095,N1,小売,こうり,소매,accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,小売(り),,,naver,surface,金の小売商が流行っている。,,,https://ja.dict.naver.com/#/search?query=%E5%B0%8F%E5%A3%B2
w_ead7e4690ccf4617,N1,急遽,きゅうきょ,"급거,갑작스럽게",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,急遽,,,naver,surface,急遽取りやめた,,,https://ja.dict.naver.com/#/search?query=%E6%80%A5%E9%81%BD
w_7a93e86c2017c8e2,N1,断念,だんねん,단념,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,断念,,,naver,surface,資金の関係で、計画は断念した,,,https://ja.dict.naver.com/#/search?query=%E6%96%AD%E5%BF%B5
w_daea8f15b2ecf7cd,N1,落ち着き,おちつき,"침착함, 차분함",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,落(ち)着き·落ち付き,,,naver,surface,相場が落ち着きをとりもどした.,,,https://ja.dict.naver.com/#/search?query=%E8%90%BD%E3%81%A1%E7%9D%80%E3%81%8D
w_1dd1c3e9f6671f9b,N1,遂行,すいこう,"수행,완수",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,遂行,,,naver,surface,身命を賭して遂行する.,,,https://ja.dict.naver.com/#/search?query=%E9%81%82%E8%A1%8C
w_dcc7d16b02ee510f,N1,随時,ずいじ,"수시로,그때그때",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,随時,,,naver,surface,随時アルバイトを募集する,,,https://ja.dict.naver.com/#/search?query=%E9%9A%8F%E6%99%82
w_342aea3d60285ee1,N1,採取,さいしゅ,채취,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,採取,,,naver,surface,真珠を養殖[採取]する.,,,https://ja.dict.naver.com/#/search?query=%E6%8E%A1%E5%8F%96
w_fcc8ca420b4bd989,N1,直面する,ちょくめんする,직면하다,accepted,suru-compound,동사 카드(어간+する). 네이버 목록은 명사 표제어만 둔다.,naver-level-missing;naver-search-unmatched,naver_level_missing,,,,search_unmatched,,,derived-form,base=直面 suffix=する,naver,surface,破局に直面する.,,,https://ja.dict.naver.com/#/search?query=%E7%9B%B4%E9%9D%A2%E3%81%99%E3%82%8B
w_37e6f0d1357abdd1,N1,支障,ししょう,지장,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,支障,,,naver,surface,交通の円滑な流れに支障がある,,,https://ja.dict.naver.com/#/search?query=%E6%94%AF%E9%9A%9C
w_d2cf58fa31a4ba2e,N1,選出,せんしゅつ,선출,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,選出,,,naver,surface,党の総務を選出する,,,https://ja.dict.naver.com/#/search?query=%E9%81%B8%E5%87%BA
w_2a5bde6cf8e65b4d,N1,仕業,しわざ,"짓, 소행",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,仕業,,,naver,surface,彼の仕業に相違ない.,,,https://ja.dict.naver.com/#/search?query=%E4%BB%95%E6%A5%AD
w_9bbd819821229982,N1,殺到,さっとう,쇄도(세차게몰려듦),accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,殺到,,,naver,surface,米油は、血中コレストロール分を下げる効果があるということから、客が殺到して品薄になったことがありました。,,,https://ja.dict.naver.com/#/search?query=%E6%AE%BA%E5%88%B0
w_c5477b139f36b1c2,N1,誠に,まことに,"참으로, 정말로(매우 공손), 절대적으로, 확실히",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,誠に·真に·実に,,,naver,surface,誠に申し訳なく思っています,,,https://ja.dict.naver.com/#/search?query=%E8%AA%A0%E3%81%AB
w_8aac9f125a925e22,N1,遮断,しゃだん,차단,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,遮断,,,naver,surface,敵の退路を遮断する.,,,https://ja.dict.naver.com/#/search?query=%E9%81%AE%E6%96%AD
w_6082f998d6e8518e,N1,発散,はっさん,발산,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,発散,,,naver,surface,ストレスを酒で発散する人をよく見る.,,,https://ja.dict.naver.com/#/search?query=%E7%99%BA%E6%95%A3
w_a60b6753a0d75ab2,N1,尽くす,つくす,"애쓰다,있는힘을다하다",accepted,catalog-absent-search-match,"공식 JLPT 목록에는 이 철자가 없지만, 네이버 검색 JLPT 배지가 앱 급수와 같다.",naver-level-missing,naver_level_missing,,,,match,N1,尽(く)す,,,naver,surface,暴虐の限りを尽くす.,,,https://ja.dict.naver.com/#/search?query=%E5%B0%BD%E3%81%8F%E3%81%99
w_2f80515abdd9d298,N1,インターフォン,インターフォン,인터폰,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,インターフォン,,,naver,surface,インターフォンを切る。,,,https://ja.dict.naver.com/#/search?query=%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%95%E3%82%A9%E3%83%B3
w_837b1cb6497a4abe,N1,繊細,せんさい,섬세한,accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,繊細,,,naver,surface,繊細な演技で観客を感動させた,,,https://ja.dict.naver.com/#/search?query=%E7%B9%8A%E7%B4%B0
w_ac480dfae7f71b45,N1,ネック,ネック,"장애물, 걸림돌, 방해물",accepted,no-jlpt-badge,네이버가 이 표기+읽기에 JLPT 배지를 붙이지 않는다. 학습 카드로 유지.,naver-level-missing,naver_level_missing,,,,search_no_jlpt,,ネック,,,naver,surface,父は私に「勉強するのにネックはないのか」と聞いた。,,,https://ja.dict.naver.com/#/search?query=%E3%83%8D%E3%83%83%E3%82%AF
