priority,risk_score,literal,meanings_ko,meanings_en,signals,linked_word_count,linked_examples,qa_status,qa_note
P1,30,責,"[""책망하다"", ""비난하다""]","[""blame"", ""condemn"", ""censure""]",copied_linked_word_gloss,2,"N2:責任=책임 | N3:責める=책망하다, 비난하다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,賢,"[""똑똑하다""]","[""intelligent"", ""wise"", ""wisdom"", ""cleverness""]",copied_linked_word_gloss,2,N1:賢い=똑똑하다 | N1:賢明=현명함,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,赴,"[""가다"", ""진행하다"", ""나아가다""]","[""proceed"", ""get"", ""become"", ""tend""]",copied_linked_word_gloss,2,"N1:赴く=가다, 진행하다, 나아가다 | N1:赴任=부임",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,踊,"[""춤""]","[""jump"", ""dance"", ""leap"", ""skip""]",copied_linked_word_gloss,2,N4:踊る=춤추다 | N4:踊り=춤,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,辺,"[""근처"", ""근처의""]","[""environs"", ""boundary"", ""border"", ""vicinity""]",copied_linked_word_gloss,2,"N2:周辺=주변 | N3:辺り=근처, 근처의",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,辿,"[""더듬어 가다"", ""따라가다""]","[""follow (road)"", ""pursue""]",copied_linked_word_gloss,2,"N1:辿り着く=겨우 다다르다, 도달하다 | N1:辿る=더듬어 가다, 따라가다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,遮,"[""차단하다""]","[""intercept"", ""interrupt"", ""obstruct""]",copied_linked_word_gloss,2,N1:遮る=차단하다 | N1:遮断=차단,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,避,"[""피하다"", ""꺼리다""]","[""evade"", ""avoid"", ""avert"", ""ward off"", ""shirk"", ""shun""]",copied_linked_word_gloss,2,"N1:避ける=피하다, 비키다 | N2:避ける=피하다,꺼리다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,郊,"[""교외""]","[""outskirts"", ""suburbs"", ""rural area""]",copied_linked_word_gloss,2,N1:近郊=교외 | N4:郊外=교외,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,酷,"[""끔찍한"", ""대단한"", ""불공평한""]","[""cruel"", ""severe"", ""atrocious"", ""unjust""]",copied_linked_word_gloss,2,"N1:残酷=잔혹함, 잔인함 | N4:酷い=끔찍한, 대단한, 불공평한, 잔인한",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,釈,"[""해석"", ""설명""]","[""explanation""]",copied_linked_word_gloss,2,"N1:釈明=석명,해명 | N3:解釈=설명, 해석",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,阻,"[""저지하다"", ""가로막다""]","[""thwart"", ""separate from"", ""prevent"", ""obstruct"", ""deter"", ""impede""]",copied_linked_word_gloss,2,"N1:阻止=저지 | N1:阻む=저지하다,가로막다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,隠,"[""숨기다""]","[""conceal"", ""hide"", ""cover""]",copied_linked_word_gloss,2,"N1:隠居=은거, 은퇴 | N3:隠す=숨기다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,顧,"[""돌아보다"", ""회고하다""]","[""look back"", ""review"", ""examine oneself"", ""turn around""]",copied_linked_word_gloss,2,"N1:顧みる=돌아보다,회고하다 | N1:回顧=회고",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,飢,"[""굶주리다""]","[""hungry"", ""starve""]",copied_linked_word_gloss,2,N2:飢饉=기근 | N2:飢える=굶주리다,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,飼,"[""기르다"", ""키우다"", ""먹이다""]","[""domesticate"", ""raise"", ""keep"", ""feed""]",copied_linked_word_gloss,2,"N1:飼育=사육 | N3:飼う=기르다, 키우다, 먹이다",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P1,30,飽,"[""질리다"", ""싫증나다""]","[""sated"", ""tired of"", ""bored"", ""satiate""]",copied_linked_word_gloss,2,"N1:飽和=포화 | N3:飽きる=질리다,싫증나다; 질리다, 식상하다",auto,Manual format normalization 2026-08-18: 중복 뜻 제거.
P2,29,北,"[""북(쪽)""]","[""north""]",context_parentheses,4,N1:敗北=패배 | N2:北極=북극 | N2:南北=남북 | N5:北=북(쪽),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,29,南,"[""남(쪽)""]","[""south""]",context_parentheses,4,N2:南米=남미 | N2:南極=남극 | N2:南北=남북 | N5:南=남(쪽),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,29,局,"[""(방송)국"", ""부서""]","[""bureau"", ""board"", ""office"", ""affair"", ""conclusion"", ""court lady"", ""lady-in-waiting"", ""her apartment""]",context_parentheses,4,"N2:薬局=약국 | N3:局=(방송)국, 부서 | N3:結局=결국 | N5:郵便局=우체국",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,29,液,"[""액체"", ""액(液)""]","[""fluid"", ""liquid"", ""juice"", ""sap"", ""secretion""]",context_parentheses,4,"N1:液=액체, 액(液) | N2:液体=액체, 유동적인 | N3:血液=혈액 | N3:血液型=혈액형",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,28,封,"[""봉(封)"", ""봉함""]","[""seal"", ""closing""]",context_parentheses,3,"N1:封鎖=봉쇄 | N1:同封=동봉 | N1:封=봉(封), 봉함",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,28,射,"[""(빛이) 비치다""]","[""shoot"", ""shine into"", ""onto"", ""archery""]",context_parentheses,3,N1:放射=방사 | N1:放射能=방사능 | N4:注射=주사,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,28,幹,"[""줄기"", ""몸통(나무)""]","[""tree trunk"", ""main part"", ""talent"", ""capability""]",context_parentheses,3,"N1:幹=줄기, 몸통(나무) | N1:幹部=간부 | N2:新幹線=신칸센, 고속철도",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,27,妻,"[""아내(겸양)""]","[""wife"", ""spouse""]",context_parentheses,2,N2:夫妻=부부 | N4:妻=아내(겸양),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,27,挙,"[""(예를) 들다"", ""거론하다""]","[""raise"", ""plan"", ""project"", ""behavior"", ""actions""]",context_parentheses,2,N1:快挙=쾌거 | N1:一挙に=일거에,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,27,掃,"[""(빗자루로) 쓸다""]","[""sweep"", ""brush""]",context_parentheses,2,"N1:一掃=일소,소탕 | N2:清掃=청소",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,27,溝,"[""도랑"", ""홈"", ""(관계의) 골""]","[""gutter"", ""ditch"", ""sewer"", ""drain"", ""10**32""]",context_parentheses,2,"N1:溝=도랑, 홈; (관계의) 골 | N1:溝=도랑, 시궁창",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,27,秒,"[""초(시간)""]","[""second (1/60 minute)""]",context_parentheses,2,N3:一秒=1초 | N3:秒=초(시간),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,27,酸,"[""산(酸)""]","[""acid"", ""bitterness"", ""sour"", ""tart""]",context_parentheses,2,N1:酸=산(酸) | N3:酸素=산소,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,27,錆,"[""녹(색)""]","[""rust"", ""tarnish""]",context_parentheses,2,N2:錆=녹(색) | N2:錆びる=녹슬다,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,25,丁,"[""거리"", ""짝수"", ""단위""]","[""street"", ""ward"", ""town"", ""counter for guns, tools, leaves or cakes of something"", ""even number"", ""4th calendar sign""]",register_or_domain_note,4,"N2:丁寧だ=정중하다 | N2:包丁=식칼 | N4:丁寧=공손, 공손한, 주의 깊은 | N5:丁度=정각, 정확히",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,25,喉,"[""목(구멍)""]","[""throat"", ""voice""]",context_parentheses,1,N4:喉=목(구멍),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,25,琴,"[""고토(일본 현악기)""]","[""harp"", ""koto""]",context_parentheses,1,N3:琴=고토(일본 현악기),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,25,甲,"[""갑(첫째)"", ""껍데기""]","[""armor"", ""high (voice)"", ""A grade"", ""first class"", ""former"", ""instep"", ""carapace""]",context_parentheses,1,N1:甲=갑(첫째); 껍데기,auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,25,竿,"[""장대(빨랫대)""]","[""pole"", ""rod"", ""scale beam"", ""violin neck""]",context_parentheses,1,N1:竿=장대(빨랫대),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,25,糊,"[""풀(접착제)""]","[""paste"", ""glue"", ""sizing""]",context_parentheses,1,N2:糊=풀(접착제),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,23,体,"[""몸""]","[""body"", ""substance"", ""object"", ""reality"", ""counter for images""]",narrow_ko_vs_english,30,"N1:肉体=육체 | N1:物体=물체, 대상 | N1:人体=인체 | N1:体裁=체재, 겉모양, 체면 | N1:体験=체험",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,23,冊,"[""책"", ""권"", ""책을 세는 단위""]","[""tome"", ""counter for books"", ""volume""]",register_or_domain_note,2,N5:二冊=두 권(잡지) | N5:三冊=세 권(책),auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,23,力,"[""힘""]","[""power"", ""strength"", ""strong"", ""strain"", ""bear up"", ""exert""]",narrow_ko_vs_english,32,"N1:能力=능력 | N1:威力=위력 | N1:動力=동력 | N1:精力的に=정력적으로 | N1:極力=극력,힘껏",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,23,氏,"[""성씨"", ""씨""]","[""family name"", ""surname"", ""clan""]",register_or_domain_note,2,"N2:氏名=성명, 이름 | N3:氏=성씨, 씨",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,23,箇,"[""개"", ""물건 세는 단위""]","[""counter for articles""]",register_or_domain_note,2,"N1:箇条書き=항목별 작성, 개조식 | N2:箇所=곳, 부분",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,22,家,"[""집""]","[""house"", ""home"", ""family"", ""professional"", ""expert"", ""performer""]",narrow_ko_vs_english,23,"N1:家来=가신, 부하 | N1:実業家=실업가 | N1:家出=가출 | N1:大家=대가,권위자 | N1:家畜=가축",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,22,本,"[""책""]","[""book"", ""present"", ""main"", ""origin"", ""true"", ""real"", ""counter for long cylindrical things""]",narrow_ko_vs_english,25,"N1:本音=본심,속내 | N1:本国=본국 | N1:本格=본격(적임) | N1:台本=대본, 각본 | N1:本文=본문",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,22,発,"[""출발""]","[""departure"", ""discharge"", ""publish"", ""emit"", ""start from"", ""disclose"", ""counter for gunshots""]",narrow_ko_vs_english,27,"N1:発足=발족,출범 | N1:再発=재발 | N1:発言=발언 | N1:開発=개발 | N1:発覚=발각",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,22,目,"[""눈""]","[""eye"", ""class"", ""look"", ""insight"", ""experience"", ""care"", ""favor""]",narrow_ko_vs_english,26,"N1:目録=목록 | N1:一目=한눈, 일견 | N1:目論む=계획하다, 꾀하다 | N1:着目=착안, 주목 | N1:面目=체면, 면목",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,21,空,"[""하늘""]","[""empty"", ""sky"", ""void"", ""vacant"", ""vacuum""]",narrow_ko_vs_english,18,"N1:上空=상공 | N1:大空=넓은 하늘, 창공 | N1:架空=가공 | N1:空間=공간 | N1:空ろ=공허함, 멍함",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,21,道,"[""길""]","[""road-way"", ""street"", ""district"", ""journey"", ""course"", ""moral"", ""teachings""]",narrow_ko_vs_english,17,"N1:使い道=용도, 쓸모 | N1:報道=보도 | N1:筋道=조리, 사리 | N1:軌道=궤도 | N1:街道=가도, 큰길",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,19,器,"[""그릇""]","[""utensil"", ""vessel"", ""receptacle"", ""implement"", ""instrument"", ""ability"", ""container"", ""tool"", ""set""]",narrow_ko_vs_english,11,"N1:陶器=도기, 도자기 | N1:器=그릇 | N1:兵器=병기, 무기 | N2:器具=기구, 도구 | N2:受話器=수화기(전화)",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
P2,19,然,"[""그러하다""]","[""sort of thing"", ""so"", ""if so"", ""in that case"", ""well""]",narrow_ko_vs_english,13,"N1:公然=공공연히 | N1:自然に=자연히 | N1:騒然=시끄러운 상태, 떠들썩한 모습 | N1:断然=단연, 단호히 | N1:歴然と=역연히,또렷하게",auto,Auto draft: KANJIDIC2 readings/radical; Korean meaning draft derived from local Korean word gloss or curated KANJIDIC English fallback.
